"","context_group","groupText","context","id","answer","text","group","value"
"4635","7_5","try to buy another ticket",7,141,4,"Darya could buy a new ticket at the entrance",5,63.6666666666667
"4636","7_5","try to buy another ticket",7,145,4,"See if they can purchase another",5,93.3333333333333
"4637","7_5","try to buy another ticket",7,149,4,"Offer to buy another ticket",5,100
"4638","7_5","try to buy another ticket",7,154,4,"take a ticket from someone",5,6.33333333333333
"4639","7_5","try to buy another ticket",7,185,4,"buy another ticket",5,50.6666666666667
"4640","7_5","try to buy another ticket",7,192,4,"Give money to Ted to buy another ticket",5,46
"4641","7_5","try to buy another ticket",7,193,4,"buy from a scalper",5,40.6666666666667
"4642","7_5","try to buy another ticket",7,201,4,"Buy a new ticket.",5,53.3333333333333
"4643","7_5","try to buy another ticket",7,204,4,"Try to buy a scalped ticket",5,76.6666666666667
"4644","7_5","try to buy another ticket",7,110,5,"Buy another ticket to get in.",5,51
"4645","7_5","try to buy another ticket",7,115,5,"Buy someone else's tickets and/or buy from a scalper.",5,61.6666666666667
"4646","7_5","try to buy another ticket",7,119,5,"try to buy a ticket from a scalper.",5,69.3333333333333
"4647","7_5","try to buy another ticket",7,120,5,"Try and buy another ticket from the box office",5,100
"4648","7_5","try to buy another ticket",7,126,5,"Buy from a scalper",5,22.3333333333333
"4649","7_5","try to buy another ticket",7,129,5,"Try to scalp some tickets.",5,50
"4650","7_5","try to buy another ticket",7,136,5,"She could ask to buy a ticket right there",5,65
"4651","7_5","try to buy another ticket",7,138,5,"She could try and buy a ticket from a nearby scalper.",5,42.3333333333333
"4652","7_5","try to buy another ticket",7,147,5,"Try to get another ticket for him",5,90.6666666666667
"4653","7_5","try to buy another ticket",7,148,5,"Buy him a ticket from a scalper",5,70
"4654","7_5","try to buy another ticket",7,155,5,"Buy a scalped ticket for him",5,38
"4655","7_5","try to buy another ticket",7,157,5,"find a ticket scalper and get Ted another ticket",5,19.3333333333333
"4656","7_5","try to buy another ticket",7,163,5,"Pool their money to buy another ticket",5,55.3333333333333
"4657","7_5","try to buy another ticket",7,173,5,"see if they can find someone selling a ticket",5,100
"4658","7_5","try to buy another ticket",7,188,5,"Get his friend to buy a ticket.",5,87.6666666666667
"4659","7_5","try to buy another ticket",7,192,5,"Tell Ted to buy another ticket",5,76
"4660","7_5","try to buy another ticket",7,195,5,"buy another ticket at the gate",5,32.6666666666667
"4661","7_5","try to buy another ticket",7,197,5,"Darya could try to find someone selling tickets in the parking lot",5,36.6666666666667
"4662","7_5","try to buy another ticket",7,198,5,"Tell Ted to buy another ticket",5,57.6666666666667
"4663","7_5","try to buy another ticket",7,204,5,"Check online to see if another ticket is available for purchase",5,100
"4664","8_5","call 911",8,178,1,"if now times call 911 /you did not say she is swimming",5,73.3333333333333
"4665","8_5","call 911",8,185,1,"call the police",5,1
"4666","8_5","call 911",8,108,2,"call 911",5,49.6666666666667
"4667","8_5","call 911",8,111,2,"call the police",5,54.3333333333333
"4668","8_5","call 911",8,126,2,"Call the police",5,28.6666666666667
"4669","8_5","call 911",8,184,2,"Call 911 and report theft.",5,38.3333333333333
"4670","8_5","call 911",8,188,2,"Call the police.",5,91.3333333333333
"4671","8_5","call 911",8,118,3,"Call the police.",5,83.3333333333333
"4672","8_5","call 911",8,124,3,"She could call the police. ",5,80
"4673","8_5","call 911",8,157,3,"call the police",5,80
"4674","8_5","call 911",8,159,3,"Call police",5,69
"4675","8_5","call 911",8,187,3,"call the police",5,64
"4676","8_5","call 911",8,192,3,"Call the police",5,42
"4677","8_5","call 911",8,196,3,"call the cops",5,91
"4678","8_5","call 911",8,115,4,"Call the cops",5,6.33333333333333
"4679","8_5","call 911",8,116,4,"Call the police",5,25.3333333333333
"4680","8_5","call 911",8,139,4,"Call the police",5,86.6666666666667
"4681","8_5","call 911",8,142,4,"Call the police.",5,36.6666666666667
"4682","8_5","call 911",8,149,4,"Call the police",5,68
"4683","8_5","call 911",8,150,4,"call the cops",5,65
"4684","8_5","call 911",8,162,4,"Call the police",5,38.3333333333333
"4685","8_5","call 911",8,163,4,"Call the police ",5,43
"4686","8_5","call 911",8,168,4,"Call police.",5,37.3333333333333
"4687","8_5","call 911",8,170,4,"Call police",5,66
"4688","8_5","call 911",8,171,4,"call the cops",5,69.3333333333333
"4689","8_5","call 911",8,172,4,"Eunice could immediately call the police.",5,17.6666666666667
"4690","8_5","call 911",8,194,4,"She could call the police",5,90
"4691","8_5","call 911",8,195,4,"find a cop and report the kid",5,36
"4692","8_5","call 911",8,200,4,"She could call the police.",5,54.6666666666667
"4693","8_5","call 911",8,205,4,"Call 911",5,6.66666666666667
"4694","8_5","call 911",8,113,5,"call police",5,40
"4695","8_5","call 911",8,120,5,"call the cops",5,36.6666666666667
"4696","8_5","call 911",8,132,5,"Notify the police",5,55.3333333333333
"4697","8_5","call 911",8,137,5,"Call the police on the boy.",5,48.3333333333333
"4698","8_5","call 911",8,198,5,"call the police",5,18.3333333333333
"4699","8_5","call 911",8,203,5,"call the police",5,62
"4700","9_5","honk at the driver",9,128,1,"Honk at the car",5,82
"4701","9_5","honk at the driver",9,136,1,"He can honk his horn",5,71
"4702","9_5","honk at the driver",9,137,1,"Honk the horn to get the driver's attention.",5,63
"4703","9_5","honk at the driver",9,160,1,"honk",5,100
"4704","9_5","honk at the driver",9,187,1,"Honk his horn",5,77.6666666666667
"4705","9_5","honk at the driver",9,196,1,"caution the driver",5,85
"4706","9_5","honk at the driver",9,110,2,"Hunk and try to get the person to pull over.",5,50
"4707","9_5","honk at the driver",9,138,2,"He could honk his horn to get the driver's attention.",5,21
"4708","9_5","honk at the driver",9,146,2,"Honk his horn",5,68.3333333333333
"4709","9_5","honk at the driver",9,147,2,"Try to send a signal to other drivers to beware",5,93.6666666666667
"4710","9_5","honk at the driver",9,162,2,"Honk at the car to wake the driver",5,94
"4711","9_5","honk at the driver",9,169,2,"honk his horn",5,90.6666666666667
"4712","9_5","honk at the driver",9,177,2,"To honk loudly at the driver.",5,95.6666666666667
"4713","9_5","honk at the driver",9,183,2,"Honk the horn to make the driver aware",5,100
"4714","9_5","honk at the driver",9,184,2,"Get behind the driver and honk the horn to alert the drive.",5,73.3333333333333
"4715","9_5","honk at the driver",9,192,2,"Honk and flash his lights at the other driver to warn them",5,59.6666666666667
"4716","9_5","honk at the driver",9,195,2,"honk and flash his lights at the car so they pull over",5,24
"4717","9_5","honk at the driver",9,197,2,"Eamon could honk and check on the driver",5,92
"4718","9_5","honk at the driver",9,112,3,"Honk at him",5,85.3333333333333
"4719","9_5","honk at the driver",9,114,3,"Honk horn",5,98.3333333333333
"4720","9_5","honk at the driver",9,117,3,"Blow the horn to let the person know they are in danger.",5,80.6666666666667
"4721","9_5","honk at the driver",9,126,3,"Honk the horn loudly",5,100
"4722","9_5","honk at the driver",9,144,3,"Honk at the driver ",5,1
"4723","9_5","honk at the driver",9,149,3,"Honk at the driver",5,94.3333333333333
"4724","9_5","honk at the driver",9,154,3,"blow your horn",5,90.6666666666667
"4725","9_5","honk at the driver",9,165,3,"honk and tell them to pull over",5,50
"4726","9_5","honk at the driver",9,182,3,"Eamon can honk at the car.",5,80.6666666666667
"4727","9_5","honk at the driver",9,124,4,"He could beep at the driver to get him off the road.",5,93.3333333333333
"4728","9_5","honk at the driver",9,130,4,"Eamon could honk at the driver to pull over",5,5
"4729","9_5","honk at the driver",9,142,4,"Honk at him to try and get him off the road. ",5,90
"4730","9_5","honk at the driver",9,143,4,"They could speed up and honk their horn and try to get them to pull over and see if everything is alright.",5,30
"4731","9_5","honk at the driver",9,159,4,"Honk at driver",5,43.3333333333333
"4732","9_5","honk at the driver",9,107,5,"honk at him",5,38
"4733","9_5","honk at the driver",9,134,5,"Honk at the driver to get him to stop",5,35.6666666666667
"4734","9_5","honk at the driver",9,157,5,"honk his horn in an attempt to get the driver's attention",5,84.6666666666667
"4735","9_5","honk at the driver",9,173,5,"honk his horn",5,1.33333333333333
"4736","9_5","honk at the driver",9,175,5,"Honk at the car",5,23.3333333333333
"4737","9_5","honk at the driver",9,176,5,"honk the horn",5,68.3333333333333
"4738","9_5","honk at the driver",9,181,5,"Honk at them",5,51.3333333333333
"4739","9_5","honk at the driver",9,204,5,"honk and yell at the driver",5,32
"4740","10_5","refuse/say no",10,106,1,"refuse",5,91
"4741","10_5","refuse/say no",10,107,1,"say no",5,83.6666666666667
"4742","10_5","refuse/say no",10,111,1,"tell her no",5,71.6666666666667
"4743","10_5","refuse/say no",10,113,1,"say no",5,93
"4744","10_5","refuse/say no",10,123,1,"Tell the woman no",5,88.6666666666667
"4745","10_5","refuse/say no",10,124,1,"He could tell the woman no.",5,100
"4746","10_5","refuse/say no",10,131,1,"Say no",5,85
"4747","10_5","refuse/say no",10,140,1,"Decline",5,73.6666666666667
"4748","10_5","refuse/say no",10,141,1,"Cameron could decline the woman's request",5,72
"4749","10_5","refuse/say no",10,143,1,"They could tell the person ""no""",5,76.6666666666667
"4750","10_5","refuse/say no",10,147,1,"Turn her down",5,76.3333333333333
"4751","10_5","refuse/say no",10,148,1,"Tell her No",5,70
"4752","10_5","refuse/say no",10,149,1,"Refuse to woman the ride",5,100
"4753","10_5","refuse/say no",10,152,1,"tell her no",5,76.3333333333333
"4754","10_5","refuse/say no",10,157,1,"decline and drive away",5,82
"4755","10_5","refuse/say no",10,159,1,"Decline",5,56
"4756","10_5","refuse/say no",10,162,1,"Politely say no.",5,76.6666666666667
"4757","10_5","refuse/say no",10,166,1,"tell her no",5,66.3333333333333
"4758","10_5","refuse/say no",10,173,1,"say sorry hes in a rush",5,100
"4759","10_5","refuse/say no",10,174,1,"Say, ""Nah, I gotta get home to my family.""",5,90
"4760","10_5","refuse/say no",10,176,1,"say no",5,73.3333333333333
"4761","10_5","refuse/say no",10,177,1,"To refuse the woman",5,29.6666666666667
"4762","10_5","refuse/say no",10,178,1,"refuse",5,81
"4763","10_5","refuse/say no",10,183,1,"tell her he can't take her",5,87.6666666666667
"4764","10_5","refuse/say no",10,194,1,"He could say no",5,80.6666666666667
"4765","10_5","refuse/say no",10,197,1,"Cameron could tell the woman no and drive off",5,93.3333333333333
"4766","10_5","refuse/say no",10,198,1,"Refuse to take the woman",5,54.6666666666667
"4767","10_5","refuse/say no",10,201,1,"Say he can't do it.",5,49.3333333333333
"4768","10_5","refuse/say no",10,203,1,"say no",5,81.6666666666667
"4769","10_5","refuse/say no",10,206,1,"Just say ""no"".",5,48.3333333333333
"4770","10_5","refuse/say no",10,207,1,"Tell her he cannot assist her",5,58.3333333333333
"4771","10_5","refuse/say no",10,116,2,"Say he doesn't have the time",5,56.3333333333333
"4772","10_5","refuse/say no",10,117,2,"Refuse to take the woman.",5,25
"4773","10_5","refuse/say no",10,118,2,"Say no to strangers.",5,100
"4774","10_5","refuse/say no",10,119,2,"tell her no.",5,86.3333333333333
"4775","10_5","refuse/say no",10,120,2,"Refuse the woman a ride",5,70
"4776","10_5","refuse/say no",10,122,2,"He could say no",5,72.6666666666667
"4777","10_5","refuse/say no",10,124,2,"He could tell the woman that where is going is too far away.",5,96.6666666666667
"4778","10_5","refuse/say no",10,125,2,"He can decline",5,78
"4779","10_5","refuse/say no",10,126,2,"Say no",5,100
"4780","10_5","refuse/say no",10,127,2,"say no",5,83.3333333333333
"4781","10_5","refuse/say no",10,130,2,"Cameron could kindly decline",5,81.6666666666667
"4782","10_5","refuse/say no",10,134,2,"Tell her no ",5,37.6666666666667
"4783","10_5","refuse/say no",10,136,2,"He could refuse to give her a ride",5,44.6666666666667
"4784","10_5","refuse/say no",10,142,2,"Not give the woman a ride. ",5,100
"4785","10_5","refuse/say no",10,145,2,"say NO",5,94
"4786","10_5","refuse/say no",10,154,2,"refuse to take her anywhere",5,33.6666666666667
"4787","10_5","refuse/say no",10,155,2,"Refuse her request outright",5,71.3333333333333
"4788","10_5","refuse/say no",10,156,2,"Cameron could tell her no",5,75
"4789","10_5","refuse/say no",10,160,2,"leave the lady",5,46
"4790","10_5","refuse/say no",10,161,2,"Deny the request",5,66.6666666666667
"4791","10_5","refuse/say no",10,164,2,"Tell her the truth that it would be out of his way",5,53.3333333333333
"4792","10_5","refuse/say no",10,165,2,"say no",5,61.6666666666667
"4793","10_5","refuse/say no",10,167,2,"Tell her no directly",5,91
"4794","10_5","refuse/say no",10,169,2,"refuse to take her",5,89.6666666666667
"4795","10_5","refuse/say no",10,170,2,"Blow her off",5,88.6666666666667
"4796","10_5","refuse/say no",10,173,2,"say he doesnt pick up strangers",5,100
"4797","10_5","refuse/say no",10,180,2,"Decline.",5,43.3333333333333
"4798","10_5","refuse/say no",10,182,2,"Cameron can nicely say he can't give rides to strangers.",5,100
"4799","10_5","refuse/say no",10,184,2,"Refuse to driver her because he doesnt know her.",5,100
"4800","10_5","refuse/say no",10,187,2,"Say no",5,87.6666666666667
"4801","10_5","refuse/say no",10,193,2," not give her ride",5,57.6666666666667
"4802","10_5","refuse/say no",10,195,2,"politely tell her know because he doesn't know her",5,84.6666666666667
"4803","10_5","refuse/say no",10,199,2,"Say no to the woman.",5,57
"4804","10_5","refuse/say no",10,202,2,"say no",5,86.3333333333333
"4805","10_5","refuse/say no",10,107,3,"tell her he's not going that way",5,56.3333333333333
"4806","10_5","refuse/say no",10,109,3,"Refuse to give her a ride",5,60.6666666666667
"4807","10_5","refuse/say no",10,110,3,"Tell her that he's not comfortable driving around strangers and that he's sorry.",5,75.3333333333333
"4808","10_5","refuse/say no",10,114,3,"Tell her no directly",5,70
"4809","10_5","refuse/say no",10,115,3,"He can outright say no.",5,79
"4810","10_5","refuse/say no",10,132,3,"Talk to her but let her know he's not comfortable giving her a ride",5,97
"4811","10_5","refuse/say no",10,133,3,"say no",5,37.3333333333333
"4812","10_5","refuse/say no",10,144,3,"Tell her he's not familiar with the area",5,50.6666666666667
"4813","10_5","refuse/say no",10,146,3,"Tell her he doesnt let strangers in his car",5,81.6666666666667
"4814","10_5","refuse/say no",10,162,3,"Tell her that he's busy.",5,66.6666666666667
"4815","10_5","refuse/say no",10,172,3,"Cameron could say no.",5,32
"4816","10_5","refuse/say no",10,179,3,"tell her it is out of the way.",5,100
"4817","10_5","refuse/say no",10,181,3,"Say he does not have enough time",5,95
"4818","10_5","refuse/say no",10,192,3,"Refuse to help her",5,80
"4819","10_5","refuse/say no",10,107,4,"tell her he doesn't pick up strangers",5,83.3333333333333
"4820","10_5","refuse/say no",10,114,4,"Apologize and say he can't help",5,81.6666666666667
